,stat,p-value,effect_size,feature,q-value,in_group_gene_effect_mean,out_group_gene_effect_mean
10268,1.7072587095778244,0.08805668710818808,0.27835926691138013,PAQR8,0.5245910499430637,-0.09238171709091764,-0.12662728276401936
15794,-1.7071833085683212,0.0880707017850283,-0.27834697318599927,UBQLN3,0.5245910499430637,0.029023658447455174,0.06383407545005658
9201,1.7068270365914797,0.08813694590514763,0.2782888849737451,MYH4,0.524802900661107,0.06451212033395443,0.03875518600204761
4276,-1.7065542531207318,0.08818769361727986,-0.2782444091092983,DYNC1LI1,0.5249223642000023,-0.1649010660749118,-0.11560921101452083
10080,1.7055840618236147,0.08836837590803731,0.2780862246837544,OPTC,0.5256764694676002,0.06980624331963965,0.04137433679366748
16801,-1.7055440072866206,0.08837584183017584,-0.27807969400888266,ZNF500,0.5256764694676002,0.05899367767390084,0.0881939245690285
776,-1.7047689718164574,0.08852040399933749,-0.2779533286817682,APAF1,0.5261436844477074,0.04457731685508868,0.07692993895445248
11258,-1.7043865198237378,0.08859181050119826,-0.27789097196001006,PRAP1,0.5261436844477074,0.08637371155932473,0.12005978848176958
14635,-1.704788397337466,0.0885167783566907,-0.27795649590754185,TET1,0.5261436844477074,-0.17401333482264741,-0.15001216737710232
12497,-1.70353047938874,0.08875180780853699,-0.27775139921301184,RSBN1L,0.5261436844477074,-0.11073796493571209,-0.07398359736000606
14378,1.703927386137319,0.0886775954153016,0.27781611270426343,TAF7L,0.5261436844477074,-0.03750446561589498,-0.07640580759089852
8916,1.703476258840434,0.0887619496882027,0.2777425588468779,MRGBP,0.5261436844477074,-0.5747195977276331,-0.6741480269638017
9928,1.7036338436970102,0.08873247624602809,0.2777682522024934,NUDT22,0.5261436844477074,-0.022467524125360423,-0.059429257471720426
2634,1.7040434876938857,0.08865589657554875,0.2778350424329519,CEP295,0.5261436844477074,-0.2316742844307398,-0.2800483135527377
527,1.7040772770461543,0.08864958230815821,0.27784055160345666,ALDH4A1,0.5261436844477074,-0.0059404047564005705,-0.038532318004911005
6649,1.7045529401554445,0.08856073293279729,0.2779181058918935,HSD17B3,0.5261436844477074,-0.07751531941457582,-0.11099709458581172
12895,1.7027434076118515,0.08889912027515873,0.27762307143140946,SERPINB10,0.526297047533557,0.07340467113816068,0.04605799005401694
3595,1.7025163856144911,0.088941647537237,0.27758605672684045,CYP26A1,0.526297047533557,-0.16108555792402404,-0.19375061490435844
6295,-1.7030166635844073,0.08884795391903694,-0.2776676243347117,HAPLN4,0.526297047533557,-0.25574167654028845,-0.21440250202329636
2784,-1.7026455657165602,0.08891744665397622,-0.2776071188413927,CHMP1A,0.526297047533557,-0.23335984779554772,-0.17668653430143466
3866,1.7025703666324032,0.08893153396883093,0.27759485803884365,DEPP1,0.526297047533557,-0.06821565887367391,-0.0971865263984599
13908,-1.7021300301381035,0.08901405993468234,-0.27752306356325535,SPOCK1,0.5265193460757475,-0.06157081115674051,-0.03428122663308792
16747,1.701987577990767,0.08904077092401574,0.2774998375137526,ZNF407,0.5265193460757475,-0.6893241900766387,-0.7596746055019743
1757,-1.7015212982327996,0.08912824756956322,-0.27742381312982345,C1orf174,0.5268545028239524,-0.02717973314429327,0.0037120661307083053
503,-1.7008402597905443,0.08925613868134308,-0.27731277350796585,AKR7A2,0.5274055905882364,0.009216605598947098,0.045503205954304446
16559,1.7006966011865194,0.08928313499406867,0.27728935075224787,ZIK1,0.5274055905882364,0.14694801660350046,0.11475377119823918
767,1.7003113239451655,0.08935556877622038,0.27722653338903314,AP3S2,0.5274691908401663,0.057450449828509505,0.0212693217014175
8729,1.700319013963502,0.08935412255623837,0.2772277872047875,MIEN1,0.5274691908401663,-0.11676957579323495,-0.17136028938021142
7225,-1.7001418976621876,0.08938743664696575,-0.27719890935310904,JDP2,0.5274752944876312,-0.01319921922128139,0.01952521975489437
667,1.6997635108860658,0.08945864158403362,0.27713721544285436,ANKRD22,0.5276404333397627,0.0002626287567749086,-0.03702327072693288
11925,-1.6996654157647848,0.08947710861744618,-0.2771212215657142,RBFOX2,0.5276404333397627,0.13419529584887624,0.18398265324593585
9511,1.6976146321706929,0.08986388613358855,0.2767868524307713,NEO1,0.5281450160152326,-0.0969141053665836,-0.13581745083066024
9320,-1.6982953869374207,0.08973534671700074,-0.27689784580087373,NANOGNB,0.5281450160152326,-0.04967017817546903,-0.013291753860768871
1804,-1.6981600076043322,0.08976089708932788,-0.27687577293534843,C2orf50,0.5281450160152326,0.012020068531738929,0.0544456160581416
4013,-1.6981569482974708,0.0897614745452851,-0.2768752741319682,DMTF1,0.5281450160152326,-0.09388108820886813,-0.05655445320592313
113,-1.6974296289540933,0.08989884388761331,-0.27675668866035974,ACAA1,0.5281450160152326,-0.10542512278770796,-0.06037908784043189
6786,1.6979193167296116,0.08980633757099064,0.27683652959450994,IFIT1B,0.5281450160152326,0.018419172832971165,-0.008221108290362768
11827,1.6976411423040842,0.08985887774152075,0.2767911747641442,RALB,0.5281450160152326,0.06701033667934475,0.041886032249606145
7813,-1.697411452869152,0.089902278987336,-0.27675372514835583,LAT2,0.5281450160152326,-0.09595156699749752,-0.06342118212860305
15699,-1.6990057585539393,0.08960137315897365,-0.27701366803759714,TXNIP,0.5281450160152326,-0.09643634752194195,-0.058381947570383765
4549,1.6974742839697736,0.08989040498194172,0.2767639694183134,EME1,0.5281450160152326,0.01952447133984067,-0.019433675238477593
9557,1.6974398382736053,0.08989691447391861,0.2767583532344978,NFKBID,0.5281450160152326,0.016065220581808655,-0.01872458488631395
11626,-1.69681359239567,0.09001532767266086,-0.2766562472428807,PTPRN2,0.5286276040151766,0.01695766224916148,0.049029914818041455
4726,1.6966280423848026,0.09005043637894007,0.27662599432063134,ESPNL,0.5286523044387536,0.018925379240294384,-0.01674231207923665
14739,1.6963215346493046,0.09010845618252951,0.27657601989784625,THEM5,0.5286630925945857,-0.1775640529581297,-0.2264047109018153
15996,1.6958867297051103,0.09019081344164145,0.2765051273114818,UTS2B,0.5286630925945857,0.09404349085535138,0.056847702699849026
3677,1.6958550622811022,0.09019681399968,0.2764999641098636,DAPP1,0.5286630925945857,0.05511903110222416,0.02024700401602222
8730,1.695802415245812,0.09020679062860791,0.2764913802964871,MIER1,0.5286630925945857,-0.007884081757140464,-0.042738679818189705
6489,-1.6958071322122643,0.09020589672578927,-0.27649214937226707,HMBOX1,0.5286630925945857,0.060494746944939594,0.08672015743108927
4656,1.6953858783814417,0.09028575584263644,0.2764234662213928,EPRS1,0.5289446661643773,-1.5974965720467094,-1.6694694671964996
1302,-1.6922481805891896,0.090882378234163,-0.27591188162537295,B3GNT8,0.5289797470623812,0.0814504846728058,0.1116925470140632
15653,-1.6938231510518615,0.09058250736624653,-0.276168672011585,TUBB4A,0.5289797470623812,-0.1352368888209696,-0.09636956220609635
11703,-1.6944627031570858,0.09046096583613121,-0.2762729475113456,QSOX1,0.5289797470623812,-0.005923181965349385,0.0260930993617746
13564,1.6921635572341072,0.09089851293683512,0.2758980842465972,SMAD9,0.5289797470623812,0.024429606169863675,-0.010561276823368559
16004,1.6909136734619936,0.09113709064233737,0.27569429748096047,VAMP2,0.5289797470623812,-0.019767152538235137,-0.045461123078706554
13394,1.6918407495618784,0.09096008221039883,0.27584545220759166,SLC38A9,0.5289797470623812,0.006520693150559416,-0.028652021680513257
4162,1.6917183176887451,0.0909834424865225,0.27582549035514314,DPP9,0.5289797470623812,-0.03499167378644692,-0.07367517417946212
7412,1.6908849175254752,0.09114258550029569,0.2756896089815762,KDM4E,0.5289797470623812,0.06483235914754393,0.030549540773243376
8239,-1.6930728618538533,0.09072526120175643,-0.27604634142984164,LYPD4,0.5289797470623812,-0.14747141658901755,-0.12054421979666657
4087,1.69121696983926,0.09107915118021627,0.2757437483092146,DNAJC9,0.5289797470623812,-0.9100065445949346,-1.112480956415031
13669,-1.6908065852580267,0.09115755505581924,-0.2756768373304959,SNF8,0.5289797470623812,-1.0611417340594742,-0.9543663884478706
9019,-1.6927529612797696,0.09078618218506351,-0.2759941833774112,MS4A1,0.5289797470623812,0.07654203612941525,0.10900980801510367
16591,1.6924373957823031,0.09084630988416939,0.2759427321356958,ZNF106,0.5289797470623812,-0.18237148755013485,-0.2208775810572952
3298,-1.6924501298384789,0.09084388292237444,-0.27594480835444457,CPVL,0.5289797470623812,-0.06174075045542169,-0.032102086297257096
8368,-1.6923717456798053,0.09085882285248215,-0.2759320282427817,MAP2K1,0.5289797470623812,-0.18806503044419326,-0.13460513214447953
15347,-1.6918790619120847,0.09095277312025703,-0.27585169882836286,TRAFD1,0.5289797470623812,0.011566332320430365,0.03942919289360524
8560,1.6912854107178008,0.09106608085100855,0.27575490722301627,MED11,0.5289797470623812,-1.7695018632071595,-1.8825903521584229
13383,1.693431359747685,0.09065702898117205,0.2761047925657805,SLC37A2,0.5289797470623812,0.07608253594560378,0.04358276199896122
2640,1.6938039197550092,0.09058616414968691,0.27616553645300596,CEP55,0.5289797470623812,-0.28689874876080157,-0.36833843809741146
5593,-1.69180112775368,0.09096764161165265,-0.27583899208680157,GATM,0.5289797470623812,-0.10804566724687432,-0.07736659980815937
8044,-1.691376090153507,0.09104876589389896,-0.2757696920128701,LPIN1,0.5289797470623812,-0.018929349720588774,0.013185004841818964
13478,-1.6913389600435111,0.09105585545276587,-0.27576363814994886,SLC6A3,0.5289797470623812,0.09830811528848855,0.13162640426311054
10409,-1.6911101593341251,0.09109955207287082,-0.27572633343603753,PCK2,0.5289797470623812,-0.14864164819714415,-0.12087086298324229
4894,-1.690846181139208,0.09114998790450914,-0.27568329322402657,FAM161B,0.5289797470623812,-0.04377020107261154,0.0004478020718556417
14838,1.6944440030687349,0.09046451776598466,0.2762698985634297,TLN2,0.5289797470623812,-0.03393509566949793,-0.06324880145134468
11896,1.6949162102387991,0.0903748602477619,0.2763468893797319,RASL11A,0.5289797470623812,-0.05407465641908715,-0.08133471775435705
515,-1.6924800281490793,0.09083818486016654,-0.27594968311172297,ALDH16A1,0.5289797470623812,0.027455636534412957,0.056221125285828094
6148,1.6913660391130785,0.09105068497826892,0.27576805324527753,GTF2A1L,0.5289797470623812,-0.03267656058519344,-0.06425624145102189
4258,-1.6905162144739394,0.09121306314346171,-0.2756294939500594,DUSP5,0.529122370700305,-0.06524145535432758,-0.02530407457046242
10618,-1.6903247635557632,0.09124967631719573,-0.27559827891689903,PGLYRP4,0.5291553263587347,-0.002291486910859497,0.032533363521815024
16078,1.6899735315433801,0.09131687687353203,0.27554101244349677,VPS13C,0.5293655752882116,-0.013034813566454622,-0.043439912088702994
4266,1.689512490959051,0.09140514735822379,0.27546584227839505,DVL2,0.5295288507486976,-0.033878510335426465,-0.058096347651865936
2334,-1.6891859006536434,0.09146771764119357,-0.27541259350157893,CCS,0.5295288507486976,-0.2473120734840447,-0.1959406092252991
6225,1.6894089126029181,0.09142498783786893,0.2754489543895711,H2AC6,0.5295288507486976,-0.5975549567750786,-0.6467804693599553
8658,1.689179950085966,0.09146885800914253,0.27541162329381425,MFAP3L,0.5295288507486976,0.1342979261418447,0.10886729820114774
15271,-1.6888134414601066,0.09153911785449642,-0.27535186605149437,TOR2A,0.5297563224414311,-0.3240128130057758,-0.27248452856543265
12287,1.6883074933005053,0.09163617967155673,0.2752693739499683,RNF17,0.5300149277372049,-0.0479060722589991,-0.08001487119732383
12956,1.6882575352858273,0.09164576817949682,0.27526122856680874,SFN,0.5300149277372049,-0.1369050677437091,-0.16591936784260755
4593,1.6877900805069042,0.09173552652227725,0.2751850126020898,ENPP6,0.5303547320772548,0.1273580250726535,0.09854325975799161
13547,1.6876185954771195,0.09176847195499553,0.27515705289867204,SLITRK6,0.5303659627480096,0.051449570328756966,0.022846645348055538
7329,-1.6866210605140717,0.09196030560553094,-0.27499441023679855,KCNJ13,0.5307910665827772,0.006007780092642767,0.03759822025247985
7235,-1.6861033847285216,0.09205998572267478,-0.27491000600951004,JOSD2,0.5307910665827772,0.20598373384094146,0.23283618743702383
7924,-1.6866491930092136,0.0919548910927661,-0.2749989970874499,LHX2,0.5307910665827772,0.07373964611811058,0.10796067260859027
12887,-1.6851427613685945,0.09224518708026055,-0.27475338158419765,SERPINA12,0.5307910665827772,0.003603017027555454,0.03422276258543147
11181,-1.6851113790008938,0.09225124242872483,-0.27474826485946335,PPP1R13L,0.5307910665827772,-0.12252733434031803,-0.09127891700921818
14665,-1.6848045612665858,0.09231046093339561,-0.2746982398930548,TF,0.5307910665827772,-0.20062150883356736,-0.15816755926413215
12989,-1.6846534019000023,0.09233964725169547,-0.2746735941787099,SGMS2,0.5307910665827772,-0.04088802156577607,-0.010681843355251668
13952,-1.6846411811597481,0.09234200719425581,-0.27467160165333626,SPX,0.5307910665827772,0.014665768595333644,0.039986547734129484
3060,-1.6839215086722892,0.09248106843478024,-0.274554262960084,CNN3,0.5307910665827772,-0.02006534223844583,0.01683419338501998
5283,-1.6836262668017075,0.09253816627091324,-0.2745061253754312,FMNL3,0.5307910665827772,-0.13427073986018268,-0.1083301302244702
5655,-1.6863763142889172,0.0920074214417402,-0.27495450569308105,GDPD5,0.5307910665827772,-0.1166503932374487,-0.08025594942451146
204,-1.685244436648579,0.09222557063987075,-0.27476995918678404,ACTL6B,0.5307910665827772,0.02269678467280149,0.05331834088471214
4660,1.6865234003619334,0.09197910372993688,0.27497848727901647,EPS8L1,0.5307910665827772,-0.059950504595251725,-0.09739772301433068
16177,1.6840723046432038,0.0924519164173426,0.2745788494247373,WDR13,0.5307910665827772,-0.0026785326889022013,-0.03134939254057293
15748,1.6861171811141713,0.09205732805791624,0.27491225543531406,UBE2E1,0.5307910665827772,0.11732604135871696,0.07907836086087443
9535,1.686106787447532,0.09205933023465529,0.2749105608043773,NF2,0.5307910665827772,0.3000282207057347,0.18761420627768913
2630,1.6857639045851323,0.09212540087785913,0.2748546556145671,CEP192,0.5307910665827772,-0.8273740395574395,-0.9075211353152858
14632,1.683850556177904,0.0924947875939451,0.27454269454095,TESK2,0.5307910665827772,-0.08727859313380562,-0.11444699615010019
14643,1.6835358164638299,0.09255566444241682,0.27449137793873496,TEX14,0.5307910665827772,-0.14692059394339685,-0.18138447436258598
4673,1.6842848018024348,0.09241084881258686,0.274613495933279,ERBIN,0.5307910665827772,-0.015878473466849778,-0.05021803459155936
14525,1.6847837297353958,0.0923144827090791,0.27469484342495176,TCEA2,0.5307910665827772,-0.03760251222762957,-0.06905940345609592
4184,1.68540710021198,0.09219419457058034,0.27479648059798395,DRAXIN,0.5307910665827772,0.06158570524888455,0.030057648312313286
8936,1.68398154815208,0.09246946066118317,0.2745640520714158,MRPL1,0.5307910665827772,-0.17311168009098968,-0.22654756377887011
13951,1.683097749538699,0.09264044881813253,0.27441995350408216,SPTY2D1,0.5310992486366599,0.020107448400769463,-0.021070436873424896
3191,-1.6819199690111748,0.092868708540099,-0.2742279227811549,COPS3,0.5322294797304769,-0.8469070810252776,-0.7584959092244201
7168,-1.6808461228332539,0.09307721906291265,-0.27405283798985486,ITGB7,0.533245809279721,-0.07633869557457185,-0.03988780724701631
6585,1.6801680132562773,0.09320908243632989,0.2739422759035853,HOXD10,0.5332994522966157,-0.08789775880530316,-0.12206026679238326
17094,-1.6802682763297012,0.09318957609581814,-0.2739586232535563,ZSWIM8,0.5332994522966157,-0.23589059922821048,-0.19327261143000105
11213,-1.6803531453361067,0.09317306725920438,-0.2739724606844472,PPP1R9A,0.5332994522966157,-0.03023958809524765,0.0010206219694777255
13051,-1.6801567201612926,0.09321127973150645,-0.2739404346257383,SHISA3,0.5332994522966157,0.03492294285161337,0.06876627288233983
7480,-1.6796373849170299,0.0933123716612769,-0.273855759832713,KIF24,0.5336993453726058,-0.20616180186765148,-0.17577482861649923
11308,1.6790537409425796,0.09342608680841089,0.2737605998502488,PRKAB2,0.533992671911622,-0.06486743592588032,-0.10124216641693386
14054,-1.6790594955958784,0.0934249650487108,-0.2737615381152373,ST6GALNAC1,0.533992671911622,-0.19828982237658435,-0.16697112834629974
2533,1.6788408836216917,0.09346758687897848,0.27372589461930363,CDKL4,0.5340514391244773,0.03575869974744942,0.002768786119917797
804,-1.6784454037420298,0.09354473156946985,-0.27366141377128494,APOA4,0.5343137639261839,0.014425134771078292,0.04472071604916949
8882,1.6775324181960505,0.09372301937695433,0.27351255643299527,MPHOSPH9,0.5351534354077295,-0.05803724415587565,-0.08608908021251187
13712,1.6771320765207633,0.09380128412256168,0.273447282895586,SNX2,0.5354216107723265,0.17709124893189307,0.14525800022821647
14761,1.6766189984852948,0.09390166498030059,0.2733636283064952,THTPA,0.5358158048092069,-0.046466174796601714,-0.07955021431568243
7868,1.6762523206421567,0.09397345629698214,0.27330384347421643,LDLRAP1,0.5360466545089941,0.062172995240150665,0.01860203889534025
