Gene,feature,corr,p-value,q-value
LDB3,LDB3,0.31075439638150043,0.06120466394180953,0.8202282938637585
PAK5,PAK5,0.31074516375011885,0.06121276410114487,0.8202282938637585
SLCO4A1,SLCO4A1,0.31068428314182583,0.06126619836830913,0.8202282938637585
LKAAEAR1,LKAAEAR1,0.3106820178706602,0.06126818728538785,0.8202282938637585
SCG2,SCG2,0.31062124919317,0.06132156151099046,0.8202282938637585
NRROS,NRROS,0.31031285770970135,0.06159299507442589,0.8202282938637585
DCAF15,DCAF15,0.31024776750053656,0.061650406179717086,0.8202282938637585
PRDM8,PRDM8,0.31020162279077235,0.0616911325585289,0.8202282938637585
NELFCD,NELFCD,0.31002442141733927,0.06184772480758575,0.8202282938637585
RAB39B,RAB39B,0.3094686652508486,0.06234088578283096,0.8202282938637585
ARNT2,ARNT2,0.3093354233550938,0.0624595815500827,0.8202282938637585
FUS,FUS,0.30876650839686515,0.06296839975046313,0.8202282938637585
TEP1,TEP1,0.3087035962007647,0.06302486687938234,0.8202282938637585
CD19,CD19,0.3085918866533376,0.06312523091614657,0.8202282938637585
PCBP3,PCBP3,0.3085605700961264,0.0631533895393746,0.8202282938637585
C11orf95,C11orf95,0.3081833977564171,0.06349330848156855,0.8202282938637585
CEP19,CEP19,0.30818217065594355,0.06349441673513508,0.8202282938637585
SYT5,SYT5,0.3081463021028912,0.06352681810628598,0.8202282938637585
HEY1,HEY1,0.30780826136396966,0.06383282466548808,0.8202282938637585
CCDC62,CCDC62,0.30772151085296084,0.0639115417251964,0.8202282938637585
KRTAP4-9,KRTAP4-9,0.30771287747138987,0.06391937981246489,0.8202282938637585
EIF5A,EIF5A,0.3077082064519424,0.06392362086096455,0.8202282938637585
SCG3,SCG3,0.3076250239743453,0.06399918354668445,0.8202282938637585
ZDHHC14,ZDHHC14,0.30760927747486316,0.06401349555027942,0.8202282938637585
GPR162,GPR162,0.3075047543997594,0.06410856071336504,0.8202282938637585
USP6,USP6,0.3072205262432185,0.06436763382538259,0.8202282938637585
FAM171A2,FAM171A2,0.3071917115846482,0.06439394436672621,0.8202282938637585
GMPR2,GMPR2,0.3071900135025334,0.06439549514304584,0.8202282938637585
SLC35E3,SLC35E3,0.30715910389886797,0.06442372854209116,0.8202282938637585
HSPH1,HSPH1,0.30687559839386686,0.06468314366685275,0.8220051928698522
DKKL1,DKKL1,0.30675298081350083,0.06479559704897674,0.8221547993937343
CDK17,CDK17,0.3067095601250985,0.0648354554051811,0.8221547993937343
EXOSC6,EXOSC6,0.30657965396149395,0.06495481928425417,0.8228129901986007
GLI1,GLI1,0.3065510464790884,0.06498112845671,0.8228129901986007
MEIS3,MEIS3,0.30648808961538254,0.06503905700325664,0.8229527400195775
EOMES,EOMES,0.3063335331501474,0.06518144190679181,0.8241601624381818
ARL3,ARL3,0.30617968271195206,0.0653234204161359,0.8247669268368236
MERTK,MERTK,0.30588344599610945,0.06559748464821079,0.8262714261615973
GPR3,GPR3,0.30582871751334767,0.06564821590921269,0.8262714261615973
LIX1L,LIX1L,0.3053871247164521,0.06605868832876072,0.8286847606645823
EYA4,EYA4,0.30524303573029715,0.06619305961004177,0.8290567303592883
MYO9B,MYO9B,0.30502598781185697,0.06639587567867836,0.8290567303592883
RPL36AL,RPL36AL,0.3047993486438274,0.06660817616291477,0.8290567303592883
FBXL19,FBXL19,0.30471479514391653,0.06668751703171141,0.8290567303592883
KHNYN,KHNYN,0.30433961988490144,0.06704046120125574,0.8290567303592883
PPP2R3C,PPP2R3C,0.30410216667452056,0.06726460275645248,0.8290567303592883
CIAO2B,CIAO2B,0.3040433161681676,0.06732024518515307,0.8290567303592883
SUPT20HL1,SUPT20HL1,0.30403272884552746,0.0673302592113116,0.8290567303592883
VAT1,VAT1,0.3038139671373786,0.0675374375746895,0.8290567303592883
CALHM2,CALHM2,0.3037583743021907,0.06759016662999981,0.8290567303592883
EPHA3,EPHA3,0.3037467244710616,0.06760122044125136,0.8290567303592883
C2orf81,C2orf81,0.30368447582804065,0.06766030846921156,0.8290567303592883
SLC16A6,SLC16A6,0.30294671258706457,0.06836371099239896,0.8302413630376456
SEMA3D,SEMA3D,0.3029372625221015,0.06837275806859781,0.8302413630376456
C4orf47,C4orf47,0.30292300562749325,0.06838640877281339,0.8302413630376456
SLC51A,SLC51A,0.3027822597042734,0.0685212853020524,0.8302413630376456
NCOA5,NCOA5,0.302686035386112,0.06861361713494903,0.8302413630376456
GPR183,GPR183,0.30259349501878674,0.06870250624557021,0.8302413630376456
LPIN1,LPIN1,0.3025572333446158,0.06873736185149282,0.8302413630376456
MRPS28,MRPS28,0.3023846324399562,0.06890346057174625,0.831176327253641
OSBPL6,OSBPL6,0.3019774167629434,0.06929658532221163,0.8316983560208652
GPSM3,GPSM3,0.30191918398578244,0.06935294672819164,0.8316983560208652
ALX1,ALX1,0.3017625358167611,0.0695047395182073,0.8316983560208652
KRTAP3-2,KRTAP3-2,0.30176004180916755,0.06950715833078908,0.8316983560208652
PHC1,PHC1,0.3016222921092219,0.06964085750661675,0.8316983560208652
PGF,PGF,0.30155971188645236,0.06970166421741392,0.8316983560208652
TRIM46,TRIM46,0.3013517090039949,0.06990407186889176,0.8316983560208652
ITPR1,ITPR1,0.3013066656194456,0.06994796430124199,0.8316983560208652
IGF2R,IGF2R,0.3009294116058171,0.07031642841526545,0.8325839011925421
SLC22A31,SLC22A31,0.30067866041442126,0.07056217840185255,0.83299721598035
PRKG1,PRKG1,0.3004495265990713,0.0707873307261904,0.83299721598035
SGF29,SGF29,0.3003117755110179,0.07092295911225013,0.83299721598035
RABAC1,RABAC1,0.30008598690241994,0.07114570897040959,0.8345604055885705
ANKLE1,ANKLE1,0.2994661959800273,0.07175997789204797,0.8373218605467396
HOXC9,HOXC9,0.2992486734969605,0.0719765445792841,0.8382425316920842
TMEM115,TMEM115,0.29919001292734015,0.07203503494169182,0.8382425316920842
OPRL1,OPRL1,0.29912225826921285,0.07210263932696927,0.8382425316920842
EIF4A1,EIF4A1,0.29892074571831434,0.07230399860975346,0.8391927725441616
PPFIBP1,PPFIBP1,0.2988488437600414,0.07237595236019859,0.8391927725441616
EPHA4,EPHA4,0.29873940870239035,0.07248557382463121,0.8391927725441616
ACIN1,ACIN1,0.29843796452084576,0.0727882036471933,0.8392528500719282
MAMSTR,MAMSTR,0.2983087869857239,0.07291819152080725,0.8392528500719282
DDHD1,DDHD1,0.2981229454386654,0.07310551741515063,0.8392528500719282
MAP2K4,MAP2K4,0.29750626906240824,0.07372981782554353,0.8392528500719282
SNX21,SNX21,0.29739882825750197,0.0738390120280932,0.8392528500719282
KLF14,KLF14,0.29732262298424067,0.07391653755091694,0.8392528500719282
ZNF668,ZNF668,0.2972305463427556,0.07401029428081983,0.8392528500719282
C1QL1,C1QL1,0.29718070352170195,0.07406108532851842,0.8392528500719282
MYOT,MYOT,0.2969891659918722,0.07425652027814596,0.8392528500719282
CTDNEP1,CTDNEP1,0.2968699238217932,0.07437839218862459,0.8392528500719282
MT-CO2,MT-CO2,0.29683486260131214,0.07441425635750763,0.8392528500719282
SLCO6A1,SLCO6A1,0.29668720156707507,0.07456544732442603,0.8392528500719282
DLX1,DLX1,0.29656776058534107,0.0746879190915869,0.8392528500719282
C1QL4,C1QL4,0.29652017630120925,0.07473675456006533,0.8392528500719282
ADAM23,ADAM23,0.29647541165721925,0.07478271901289044,0.8392528500719282
TRMT9B,TRMT9B,0.29623524503615856,0.07502969982904399,0.8392528500719282
ITPRIP,ITPRIP,0.2962048292949767,0.07506102393452845,0.8392528500719282
HOXC10,HOXC10,0.29608780500323206,0.07518163838170266,0.8392528500719282
TMEM43,TMEM43,0.2960778687992454,0.07519188638088785,0.8392528500719282
TBC1D28,TBC1D28,0.2960733119467381,0.07519658659085511,0.8392528500719282
SLF2,SLF2,0.29584216988200174,0.07543530138241253,0.8392528500719282
CADM2,CADM2,0.2954823892988148,0.07580804556708144,0.8392528500719282
ZNF423,ZNF423,0.29531741811604334,0.07597944080150425,0.8392528500719282
NKX2-5,NKX2-5,0.29501600089770036,0.07629337593190656,0.8392528500719282
NAP1L4,NAP1L4,0.29483184839044724,0.07648567356141572,0.8392528500719282
NFATC3,NFATC3,0.29482780284261817,0.07648990228340274,0.8392528500719282
GLDN,GLDN,0.294816263529706,0.07650196507443606,0.8392528500719282
SPRED1,SPRED1,0.294257096698684,0.07708827787122391,0.8392528500719282
SARS2,SARS2,0.2937042080478642,0.07767144471153929,0.8392528500719282
RMDN1,RMDN1,0.29369183043926284,0.07768453937118144,0.8392528500719282
TTC5,TTC5,0.29345174410804853,0.07793887448415442,0.8392528500719282
FMN2,FMN2,0.2933426435574819,0.07805466402994526,0.8392528500719282
MTFR1L,MTFR1L,0.2933217088113321,0.07807689759963207,0.8392528500719282
KCNQ5,KCNQ5,0.2933054491960173,0.07809416938776115,0.8392528500719282
MBTPS1,MBTPS1,0.2932824078983447,0.07811865011679459,0.8392528500719282
SOX18,SOX18,0.2931628355410779,0.07824578833325294,0.8392528500719282
KLHL32,KLHL32,0.2930562775114449,0.07835922441607576,0.8392528500719282
EPN2,EPN2,0.2928797251695737,0.07854745443646888,0.8392528500719282
EMILIN1,EMILIN1,0.292704280179336,0.0787348522166705,0.8392528500719282
PCDH18,PCDH18,0.29255350265814656,0.07889617972980159,0.8392528500719282
SLC26A6,SLC26A6,0.29254658981771026,0.07890358242589883,0.8392528500719282
TEX264,TEX264,0.2925211352017801,0.0789308454570747,0.8392528500719282
LZTS2,LZTS2,0.29245300737277924,0.07900384945724237,0.8392528500719282
BDNF,BDNF,0.29243968983637003,0.07901812631564495,0.8392528500719282
ZNF219,ZNF219,0.29238365741510014,0.07907821698825848,0.8392528500719282
LIX1,LIX1,0.2922491434382143,0.07922261846043892,0.8392528500719282
TMEM163,TMEM163,0.29219049475008235,0.07928564229557028,0.8392528500719282
LARS2,LARS2,0.29200928479909183,0.07948061671246726,0.8392528500719282
COL3A1,COL3A1,0.29190969511483317,0.07958792970667296,0.8392528500719282
IRX5,IRX5,0.29157977243664285,0.07994424310556954,0.8392528500719282
TNS2,TNS2,0.2914688331570819,0.0800643345777235,0.8392528500719282
CHRD,CHRD,0.29140834007225624,0.08012987720847436,0.8392528500719282
TMEM231,TMEM231,0.2913253246235829,0.08021989006330815,0.8392528500719282
PYCR2,PYCR2,0.2908291927096187,0.08075947978681124,0.8392528500719282
ZFP37,ZFP37,0.2906363593232892,0.08096996299818007,0.8392528500719282
UQCRC1,UQCRC1,0.2905810707263588,0.08103039058771601,0.8392528500719282
RGS13,RGS13,0.2903879569784438,0.08124172868716632,0.8392528500719282
ISM1,ISM1,0.29028243332682524,0.08135739132730274,0.8392528500719282
RIN1,RIN1,0.2898230489673126,0.08186240423520794,0.8417425101178286
ZYG11A,ZYG11A,0.2897094216905234,0.08198769188651751,0.8417425101178286
HNRNPA0,HNRNPA0,0.2896409864780085,0.08206322160975302,0.8417425101178286
RNF146,RNF146,0.2896207950969532,0.08208551648745749,0.8417425101178286
ANKRD26,ANKRD26,0.28951099765910887,0.08220683462642205,0.8417425101178286
HDGFL2,HDGFL2,0.28951013619735894,0.08220778702803182,0.8417425101178286
RBM19,RBM19,0.28946071417346153,0.08226244059437077,0.8418109810094501
RBM5,RBM5,0.2893012638118686,0.08243896157599588,0.8426389613049062
DMC1,DMC1,0.28911498493167415,0.0826455550639577,0.843589641464145
EEF1AKMT1,EEF1AKMT1,0.28893749788941897,0.08284277101580614,0.843589641464145
CNPY4,CNPY4,0.2889363210325162,0.08284407990444827,0.843589641464145
TBC1D5,TBC1D5,0.2887652600086265,0.08303450280341337,0.8442963639628649
GALNT10,GALNT10,0.2878109999392544,0.08410300215882076,0.8476102127306988
PURG,PURG,0.28764285251643995,0.08429237716596825,0.8476102127306988
SERPINF1,SERPINF1,0.28746158289589663,0.08449690040103429,0.8476102127306988
RNASEH2A,RNASEH2A,0.2874582068441502,0.08450071317776552,0.8476102127306988
F2RL2,F2RL2,0.2874520286156283,0.08450769096465574,0.8476102127306988
THEGL,THEGL,0.28744243845507994,0.08451852312342605,0.8476102127306988
SHQ1,SHQ1,0.2871854452936326,0.08480919913092501,0.8476102127306988
ACOT1,ACOT1,0.2870384786575479,0.08497577514723047,0.8476102127306988
ERC2,ERC2,0.28682190618390907,0.08522170533497693,0.8476102127306988
TMEM158,TMEM158,0.28676309057279564,0.08528858868196776,0.8476102127306988
NEURL2,NEURL2,0.2866819557508358,0.08538091935913171,0.8476102127306988
FIGNL2,FIGNL2,0.2863529040613934,0.08575616949071052,0.8476102127306988
NHLRC4,NHLRC4,0.28623490300118637,0.08589104777121712,0.8476102127306988
KSR2,KSR2,0.2861696599733109,0.08596569258313956,0.8476102127306988
MMP25,MMP25,0.2859741466492872,0.08618968032764358,0.8476102127306988
CAMK4,CAMK4,0.2856042958712518,0.08661462861243438,0.8476102127306988
SESN3,SESN3,0.28557181886579164,0.08665202091534865,0.8476102127306988
SHANK1,SHANK1,0.2854260289117388,0.0868200293176132,0.8476102127306988
GSS,GSS,0.2852793220942617,0.08698934805046943,0.8476102127306988
PLEKHO2,PLEKHO2,0.28526510731214294,0.08700576729072641,0.8476102127306988
AHSA1,AHSA1,0.2850819874261443,0.08721749974929419,0.8476102127306988
CBLN3,CBLN3,0.28503170620769985,0.08727570695408624,0.8476102127306988
ABI3,ABI3,0.2848662235893185,0.08746748680321514,0.8476102127306988
PRDM13,PRDM13,0.284802075689073,0.08754191597834073,0.8476102127306988
ATOX1,ATOX1,0.2846827614615431,0.08768048318189285,0.8476102127306988
FHOD1,FHOD1,0.28437885498536686,0.0880341933893051,0.8476102127306988
ZMYND8,ZMYND8,0.2843729343785929,0.08804109516574143,0.8476102127306988
IL6R,IL6R,0.284232047747076,0.08820545281212261,0.8476102127306988
DPYSL4,DPYSL4,0.2841792851206072,0.08826706627766726,0.8476102127306988
KCTD6,KCTD6,0.28399967470001697,0.08847705477223437,0.8476102127306988
ZKSCAN2,ZKSCAN2,0.2836302227228809,0.0889102037280313,0.8476102127306988
COG8,COG8,0.28355864141872805,0.08899431492945356,0.8476102127306988
FGGY,FGGY,0.2834341178184896,0.08914078173193447,0.8476102127306988
PIDD1,PIDD1,0.2834131249568599,0.08916549217662811,0.8476102127306988
CHMP7,CHMP7,0.28340633236143276,0.08917348878863433,0.8476102127306988
PAK2,PAK2,0.28314182425444206,0.08948531187829975,0.8476102127306988
SCFD1,SCFD1,0.28300067697346154,0.08965205066981147,0.8476102127306988
SOAT1,SOAT1,0.2829860983965366,0.08966928611822039,0.8476102127306988
SLC45A1,SLC45A1,0.2829791713833812,0.0896774764382704,0.8476102127306988
ELFN1,ELFN1,0.28296596811160235,0.08969308923827256,0.8476102127306988
ENPP1,ENPP1,0.28265021411271923,0.09006709049088751,0.8476102127306988
ASB4,ASB4,0.282349155630823,0.09042480195732097,0.8476102127306988
FAM234A,FAM234A,0.28232937889389,0.09044833846963769,0.8476102127306988
METTL3,METTL3,0.28221078111381925,0.090589581885871,0.8476102127306988
FRG2,FRG2,0.28219607226644583,0.0906071111313684,0.8476102127306988
OSTM1,OSTM1,0.2819463197412806,0.09090515174980536,0.8476102127306988
KAZALD1,KAZALD1,0.28193845757437036,0.09091454624246363,0.8476102127306988
ARMC12,ARMC12,0.28188509269176687,0.09097833160198023,0.8476102127306988
RCBTB1,RCBTB1,0.2816806346438168,0.09122303238293508,0.8476102127306988
SFTPB,SFTPB,0.28165307305197373,0.09125605748592748,0.8476102127306988
DEPDC7,DEPDC7,0.28137129493808566,0.09159421977788593,0.8476102127306988
ADGRV1,ADGRV1,0.2813000857250582,0.09167983029166472,0.8476102127306988
DLC1,DLC1,0.2812729810378244,0.09171243276353007,0.8476102127306988
SWT1,SWT1,0.28120748367509024,0.09179125207156652,0.8476102127306988
RAB2B,RAB2B,0.28104890349014305,0.0919823024969673,0.8476102127306988
GLT8D1,GLT8D1,0.281006882700066,0.09203297845652789,0.8476102127306988
TLN1,TLN1,0.28089978421284767,0.09216223338473123,0.8476102127306988
NKX6-1,NKX6-1,0.2807589395962967,0.09233242801396933,0.8476102127306988
SPRED3,SPRED3,0.28073618604091166,0.09235994571795887,0.8476102127306988
TNFSF8,TNFSF8,0.2807199427626231,0.09237959387292465,0.8476102127306988
LNP1,LNP1,0.28057741838258937,0.09255213154105299,0.8476102127306988
TYW1B,TYW1B,0.28049989949700205,0.09264607845538511,0.8476102127306988
GABRA1,GABRA1,0.2804350794832963,0.09272469150751629,0.8476102127306988
SLC38A7,SLC38A7,0.2804240145531955,0.09273811605733243,0.8476102127306988
FBXW4,FBXW4,0.28025139363899637,0.09294774200974877,0.8476102127306988
TBCB,TBCB,0.28021103703943456,0.09299680233267771,0.8476102127306988
CDK11A,CDK11A,0.2799131952484214,0.09335949461676275,0.8476102127306988
PPT2,PPT2,0.27975792857740933,0.09354899806576031,0.8476102127306988
LDB1,LDB1,0.2794634195078212,0.09390925778229196,0.8476102127306988
AADAT,AADAT,0.27945870710282517,0.09391503089087107,0.8476102127306988
WNT16,WNT16,0.27945721245717997,0.0939168620194553,0.8476102127306988
CAPSL,CAPSL,0.2794524264799029,0.09392272562674288,0.8476102127306988
SLC44A5,SLC44A5,0.2793256477565006,0.09407815259519717,0.8476102127306988
ZNF575,ZNF575,0.2792560373459564,0.09416357672643316,0.8476102127306988
MPP4,MPP4,0.27918930716892304,0.09424552212306186,0.8476102127306988
WDFY2,WDFY2,0.27913693276380186,0.09430987675604206,0.8476102127306988
ARHGEF2,ARHGEF2,0.279130068036142,0.09431831423177268,0.8476102127306988
NAB2,NAB2,0.2790609076155596,0.09440335198148105,0.8476102127306988
CAMP,CAMP,0.2789153080054918,0.09458256933168686,0.8477651132640983
SH3BGRL3,SH3BGRL3,0.27882998920895674,0.09468770862166452,0.8477705474472249
RSPO1,RSPO1,0.27871993999814854,0.09482345570555598,0.8480654360109678
ARSG,ARSG,0.2785822557856495,0.09499350082757105,0.8484152363989169
BIVM,BIVM,0.27834728805235565,0.09528423409261122,0.8501845214122125
NKAIN1,NKAIN1,0.27817148966311217,0.09550220048787329,0.8501845214122125
GAL3ST4,GAL3ST4,0.2780881964423653,0.09560560609937788,0.8501845214122125
FBXO2,FBXO2,0.27793747122773377,0.09579294405098679,0.8502467787592307
EFCAB10,EFCAB10,0.27793513259510544,0.09579585297422612,0.8502467787592307
LCN10,LCN10,0.27772245117942285,0.09606068093525032,0.8505877650926554
ATXN7L2,ATXN7L2,0.27750030777750356,0.09633788869542995,0.8507037487835848
ZNF215,ZNF215,0.2774960524008919,0.09634320485232559,0.8507037487835848
STMN3,STMN3,0.27746120139258673,0.09638675196691457,0.8507037487835848
CYP26B1,CYP26B1,0.2772609761525153,0.09663722973468217,0.8507037487835848
RPGR,RPGR,0.27725461697344755,0.09664519308992287,0.8507037487835848
CMC1,CMC1,0.27711778153270855,0.09681666847709598,0.8507037487835848
PKD2L1,PKD2L1,0.2769929042469234,0.09697336147414046,0.8507037487835848
DUSP13,DUSP13,0.2769888327718552,0.09697847352486758,0.8507037487835848
OXA1L,OXA1L,0.27678423687829384,0.09723562488698868,0.8507037487835848
ETFB,ETFB,0.2767048354461307,0.09733556280751801,0.8507037487835848
PRR14,PRR14,0.2767045559337906,0.09733591475191879,0.8507037487835848
PCCA,PCCA,0.2766290460923915,0.09743102763846184,0.8507037487835848
RASA3,RASA3,0.276458276188202,0.09764639295332925,0.8518163514812853
CALML6,CALML6,0.2764510398670021,0.09765552701882313,0.8518163514812853
PTCH1,PTCH1,0.27611103130429504,0.09808544025220517,0.8520716482147636
PRPSAP2,PRPSAP2,0.2760823629466269,0.09812175504513032,0.8520716482147636
CAMTA2,CAMTA2,0.2758737026676489,0.09838637875391569,0.8531543998751114
RBMS3,RBMS3,0.27580942122585284,0.09846801041711628,0.8531543998751114
MRGBP,MRGBP,0.27560137188974426,0.09873256901118811,0.8531543998751114
ELMOD1,ELMOD1,0.27520105717497917,0.09924314122676488,0.8538791830397248
MROH8,MROH8,0.2751542384260089,0.09930298647202726,0.8538791830397248
ILKAP,ILKAP,0.27504484114382277,0.0994429289662749,0.8541719507044483
SUGCT,SUGCT,0.2750340560565309,0.0994567335404326,0.8541719507044483
CARMIL3,CARMIL3,0.27501350166501487,0.09948304656637563,0.8541719507044483
TRIM9,TRIM9,0.2748407147994587,0.09970445239661162,0.8547574461063643
COL5A2,COL5A2,0.274766417965317,0.09979977042518035,0.8548003762625257
ZNF594,ZNF594,0.2744198329085885,0.10024533514318162,0.8550770532827117
SYNM,SYNM,0.27429694417229816,0.10040368276831402,0.8550770532827117
SEMA3F,SEMA3F,0.2742911896772827,0.10041110236235341,0.8550770532827117
MT-ND6,MT-ND6,0.27415233437451514,0.10059026305397471,0.8550770532827117
TRPS1,TRPS1,0.2740393846705853,0.1007361781574197,0.8550770532827117
EMP3,EMP3,0.2739623975086931,0.10083572711982311,0.8550770532827117
DOHH,DOHH,0.27392150524918935,0.10088863370585657,0.8550770532827117
