,feature,stat,p-value,effect_size,q-value,in_group_mean,out_group_mean
7434,VKOR1,2.0655911179772892,0.03886710381241719,0.2810913475705226,0.1986432986072005,0.6015721605094567,-0.39680567345502343
7435,KCC1A,2.0662057857837755,0.038809052781803896,0.2811749932642564,0.1986432986072005,0.27159083462588557,-0.5786117641350027
7436,TPC1,2.0686558104429302,0.03857839669896847,0.2815083993904878,0.1986432986072005,0.7158185363421911,-0.0879251721071072
7437,YIPF1,2.0760595632166505,0.03788844246802574,0.28251592252811725,0.19592250774352385,0.7871142264072859,-0.18846365612366275
7438,UGDH,2.077843390412332,0.03772378591410027,0.2827586706624905,0.19531490157025413,0.30904846370740857,-0.4120914796880301
7439,TRM1L,2.077843390412332,0.03772378591410027,0.2827586706624905,0.19531490157025413,0.528055766924959,-0.40080790213454565
7440,SAHH3,2.077843390412332,0.03772378591410027,0.2827586706624905,0.19531490157025413,0.5602053489042573,-0.49177151925398
7441,COG3,2.077843390412332,0.03772378591410027,0.2827586706624905,0.19531490157025413,0.7425446807415294,-0.24413588774277026
7442,STX4,2.077843390412332,0.03772378591410027,0.2827586706624905,0.19531490157025413,0.5655072351257944,-0.41045372910220745
7443,APMAP,2.077843390412332,0.03772378591410027,0.2827586706624905,0.19531490157025413,0.2584520185852804,-0.516752220024848
7444,PFKAP,2.077843390412332,0.03772378591410027,0.2827586706624905,0.19531490157025413,0.4985437352220975,-0.3150937387059394
7445,TARA,2.077843390412332,0.03772378591410027,0.2827586706624905,0.19531490157025413,0.39829891003150475,-0.40092996428458344
7446,OPLA,2.079309840251016,0.03758888126107439,0.28295822920905517,0.19531490157025413,1.0750247334461114,-0.08042914968816609
7447,TBC9B,2.079309840251016,0.03758888126107439,0.28295822920905517,0.19531490157025413,0.6405013728230016,-0.3085212222928584
7448,TM14C,2.0810639268578877,0.03742805512406306,0.28319693016191544,0.19531490157025413,0.47317906212062427,-0.3823061117235911
7449,CDN1A,2.0810639268578877,0.03742805512406306,0.28319693016191544,0.19531490157025413,0.7231483294770457,-0.4456484874271464
7450,KLHL4,2.085453466662865,0.03702815788869009,0.2837942708690171,0.1951280279579572,0.6819970009736369,-0.22214558089893735
7451,TICN1,2.0880349877073687,0.036794678710544426,0.2841455713867555,0.19426839925949652,1.036408002517417,0.051206972142065925
7452,IFT22,2.091403417317724,0.03649191611353569,0.2846039565967473,0.19291578371699403,0.18414812826130417,-0.8629349552269986
7453,HMCN1,2.091403417317724,0.03649191611353569,0.2846039565967473,0.19291578371699403,0.41551602516382513,-0.5900003405086606
7454,MIRO2,2.095755833433128,0.03610385614239203,0.28519624540958094,0.19123039915829643,0.4000593089279837,-0.31346035913744724
7455,CAN2,2.095755833433128,0.03610385614239203,0.28519624540958094,0.19123039915829643,0.8664802335393101,-0.3403652087524395
7456,C2D1A,2.095755833433128,0.03610385614239203,0.28519624540958094,0.19123039915829643,0.5399780042666127,-0.41296663614552664
7457,MA2B1,2.095755833433128,0.03610385614239203,0.28519624540958094,0.19123039915829643,0.5711215915177029,-0.17742621274970738
7458,MICA3,2.095755833433128,0.03610385614239203,0.28519624540958094,0.19123039915829643,0.15059866834733665,-0.841488167292289
7459,CARL1,2.095755833433128,0.03610385614239203,0.28519624540958094,0.19123039915829643,0.4910789054288423,-0.20046659318572838
7460,UD11,2.0964737108301694,0.036040189615146746,0.2852939361496159,0.19123039915829643,0.9703738430519556,-0.30594040914915827
7461,ITA5,2.0991127911105494,0.03580695913982622,0.28565306948723657,0.19123039915829643,0.5132985948042723,-0.15366525186928592
7462,RLGPB,2.0991127911105494,0.03580695913982622,0.28565306948723657,0.19123039915829643,0.5484585524909492,-0.5012993059242868
7463,A0A1B0GUN5,2.0991127911105494,0.03580695913982622,0.28565306948723657,0.19123039915829643,0.3979769293733947,-0.8579316298917331
7464,PTPM1,2.0991127911105494,0.03580695913982622,0.28565306948723657,0.19123039915829643,0.659878897672127,-0.6792286199257251
7465,CP4FB,2.1018024362449736,0.03557058565286006,0.28601908382993096,0.19121786602744498,0.5026410785023968,-0.23363001735734093
7466,NGEF,2.1082146164423023,0.03501242954089164,0.2868916710311662,0.18846196641763896,0.4765563855620959,-0.2552788187121055
7467,CP1B1,2.1083124087993115,0.03500397530542707,0.286904978885356,0.18846196641763896,0.40057475778173524,-0.6226741686560325
7468,A0A1Y0BRN3,2.1086242662684826,0.03497702659218816,0.2869474173115752,0.18846196641763896,0.5817305077713771,-0.4934975529187489
7469,A0A0A0MT64,2.1086242662684826,0.03497702659218816,0.2869474173115752,0.18846196641763896,0.6097915801485112,-0.35188914129080695
7470,ROGDI,2.1086242662684826,0.03497702659218816,0.2869474173115752,0.18846196641763896,0.2647750864844028,-0.6480728645160015
7471,CSPG2,2.1090461176813795,0.03494060109908969,0.28700482401762345,0.18846196641763896,0.4705415660877748,-0.4108974485380885
7472,SDCG8,2.1135154052954173,0.03455667787226055,0.28761301702696423,0.18722532340994533,0.9562110478961824,-0.07419764242499968
7473,TRIO,2.113668276453924,0.03454360984106132,0.2876338201566714,0.18722532340994533,0.3150196821610972,-0.46214813284691497
7474,EXT1,2.113668276453924,0.03454360984106132,0.2876338201566714,0.18722532340994533,0.29390086887401223,-0.5980915628713344
7475,DCAF6,2.113668276453924,0.03454360984106132,0.2876338201566714,0.18722532340994533,0.47503611461711837,-0.37815687493953826
7476,EFTU,2.113668276453924,0.03454360984106132,0.2876338201566714,0.18722532340994533,1.0200990971764932,-0.21615824544773493
7477,GBP2,2.113668276453924,0.03454360984106132,0.2876338201566714,0.18722532340994533,0.4567658114442598,-0.5162861049113976
7478,STAM2,2.113668276453924,0.03454360984106132,0.2876338201566714,0.18722532340994533,0.3515578726840419,-0.346671804722489
7479,KPCA,2.113668276453924,0.03454360984106132,0.2876338201566714,0.18722532340994533,0.40796326459954335,-0.3881414453220178
7480,WDR1,2.113668276453924,0.03454360984106132,0.2876338201566714,0.18722532340994533,0.44329881821153005,-0.5347394132465818
7481,DAAF5,2.113668276453924,0.03454360984106132,0.2876338201566714,0.18722532340994533,0.8563685691668717,-0.05193916681066793
7482,SDSL,2.113668276453924,0.03454360984106132,0.2876338201566714,0.18722532340994533,0.8637641064428893,-0.0633911671632176
7483,CHDH,2.118915741970083,0.03409758832880492,0.2883479097654181,0.18722532340994533,0.7481938291243795,-0.16226160218924202
7484,CO1A1,2.118915741970083,0.03409758832880492,0.2883479097654181,0.18722532340994533,0.5872884907610085,-0.3301685353783322
7485,F10A5,2.1301408404140796,0.03315998745884773,0.2898754521821015,0.18337605881782018,0.2364294459213391,-0.4906411930052208
7486,ERBB4,2.1301408404140796,0.03315998745884773,0.2898754521821015,0.18337605881782018,0.8256867078141822,-0.1390385851815141
7487,SEC13,2.13158071947472,0.03304133015667057,0.2900713949037618,0.18296415709749933,0.389438148824762,-0.7715309908679256
7488,TMED7,2.13158071947472,0.03304133015667057,0.2900713949037618,0.18296415709749933,0.448156513134396,-0.7514876164143524
7489,ANKL2,2.13158071947472,0.03304133015667057,0.2900713949037618,0.18296415709749933,0.37933356145365527,-0.2343555979028635
7490,TMED2,2.13158071947472,0.03304133015667057,0.2900713949037618,0.18296415709749933,0.47474990872807166,-0.38879037722719073
7491,M0R2Z9,2.13158071947472,0.03304133015667057,0.2900713949037618,0.18296415709749933,0.35534480863647255,-0.27325204305322515
7492,LIMC1,2.1387186928296167,0.032458457788453875,0.2910427500435996,0.18106792210070832,0.6253126590290201,-0.34403481490627075
7493,POTEI,2.1387186928296167,0.032458457788453875,0.2910427500435996,0.18106792210070832,0.607525006605371,-0.1956313540306245
7494,ANFY1,2.1387186928296167,0.032458457788453875,0.2910427500435996,0.18106792210070832,0.3695039007437531,-0.9542841872849872
7495,CHP3,2.1387186928296167,0.032458457788453875,0.2910427500435996,0.18106792210070832,0.41815164144348654,-0.2986267389552558
7496,DEN2D,2.147616097434731,0.03174426556022577,0.292253533450134,0.17852647379559422,0.1926232935911838,-0.8952327440309374
7497,KPCD2,2.147616097434731,0.03174426556022577,0.292253533450134,0.17852647379559422,0.6349361514486733,-0.18920104388224393
7498,CAMP2,2.149493162495516,0.031595327520695875,0.29250896965085227,0.17805149196016642,0.4446063420515015,-0.391534015752551
7499,ABCD1,2.149493162495516,0.031595327520695875,0.29250896965085227,0.17805149196016642,0.6909738271612867,-0.2734326884898403
7500,RAB32,2.149493162495516,0.031595327520695875,0.29250896965085227,0.17805149196016642,0.8951057451199583,-0.8273081827776964
7501,PGRC2,2.149493162495516,0.031595327520695875,0.29250896965085227,0.17805149196016642,0.31856451325747026,-0.5978095570132341
7502,CAP2,2.149493162495516,0.031595327520695875,0.29250896965085227,0.17805149196016642,0.5142857664234326,-0.2831832084889044
7503,STK39,2.149493162495516,0.031595327520695875,0.29250896965085227,0.17805149196016642,0.4693924360042205,-0.7019994910728018
7504,LEMD2,2.149493162495516,0.031595327520695875,0.29250896965085227,0.17805149196016642,0.5207547848940207,-0.3977199239191683
7505,MGST1,2.149493162495516,0.031595327520695875,0.29250896965085227,0.17805149196016642,0.4099053388507355,-0.44940319104173715
7506,NB5R3,2.149493162495516,0.031595327520695875,0.29250896965085227,0.17805149196016642,0.6214251453994798,-0.47818269445740264
7507,NEB2,2.149493162495516,0.031595327520695875,0.29250896965085227,0.17805149196016642,0.694616063263011,-0.08439687866029155
7508,DYHC1,2.149493162495516,0.031595327520695875,0.29250896965085227,0.17805149196016642,0.6055980849954608,-0.5945269429174264
7509,FBLN1,2.15130213972691,0.03145235949459118,0.29275514027158717,0.17805149196016642,0.24657827532243104,-0.9993969067316785
7510,ABCA3,2.152832915202986,0.031331812290234864,0.2929634524286512,0.17805149196016642,0.36616408233822734,-0.3422410437945373
7511,LRP12,2.154375392853653,0.031210744716718853,0.2931733570499724,0.17805149196016642,0.3012119748050103,-0.8646968654529791
7512,PDE5A,2.1545545393788235,0.03119670973293402,0.29319773580418684,0.17805149196016642,0.42408602852360483,-0.44138944931804
7513,AS3MT,2.1572528860855256,0.03098596578527604,0.2935649342808835,0.17751572653196868,0.700696167169182,-0.39388919467859584
7514,AUXI,2.15852164368915,0.03088729749663993,0.29373759032178104,0.17719554879651328,0.4514416821066184,-0.5491833251831209
7515,CRIM1,2.15852164368915,0.03088729749663993,0.29373759032178104,0.17719554879651328,0.19271105118068382,-0.5024009881303916
7516,DGUOK,2.15852164368915,0.03088729749663993,0.29373759032178104,0.17719554879651328,0.6694261167972048,-0.2729746531708418
7517,H7C1N3,2.15852164368915,0.03088729749663993,0.29373759032178104,0.17719554879651328,0.4520466136033911,-0.5046897487216924
7518,SYNM,2.15852164368915,0.03088729749663993,0.29373759032178104,0.17719554879651328,0.24380977443462504,-0.5305103269570703
7519,E7EV01,2.15852164368915,0.03088729749663993,0.29373759032178104,0.17719554879651328,0.5322355946978327,-0.5364033906795727
7520,F8VWL3,2.15852164368915,0.03088729749663993,0.29373759032178104,0.17719554879651328,0.7614115336738461,-0.2749625136686812
7521,SLFN5,2.15852164368915,0.03088729749663993,0.29373759032178104,0.17719554879651328,0.38232533295582993,-0.5773499804740648
7522,GCNT3,2.1590021590032387,0.030849999436874942,0.2938029801736205,0.17719554879651328,1.0213318620608904,-0.46905234761130354
7523,KCD21,2.160826909386966,0.03070871258432997,0.2940512972485138,0.17719554879651328,0.5516660542985589,-0.5619429936214188
7524,INAVA,2.1669453555438456,0.03023902101614863,0.29488391230979427,0.17578950884054403,0.28241901587975615,-0.9263728309414051
7525,BIG1,2.167405605516312,0.03020394022715326,0.2949465443979427,0.17578950884054403,0.8950140818046248,-0.20250670261125933
7526,PTN14,2.167405605516312,0.03020394022715326,0.2949465443979427,0.17578950884054403,0.8891155570818974,-0.4983311407193574
7527,PSMD7,2.167405605516312,0.03020394022715326,0.2949465443979427,0.17578950884054403,0.2562630421649454,-0.6684947287120124
7528,ACSA,2.167405605516312,0.03020394022715326,0.2949465443979427,0.17578950884054403,0.2978472886027087,-0.5304473852467253
7529,HEXI1,2.167405605516312,0.03020394022715326,0.2949465443979427,0.17578950884054403,0.5178062420607722,-0.3341737233954345
7530,CAP1,2.167405605516312,0.03020394022715326,0.2949465443979427,0.17578950884054403,0.6197211132779182,-0.5142786028879778
7531,J3KQL8,2.167405605516312,0.03020394022715326,0.2949465443979427,0.17578950884054403,0.6346714282080146,-0.49505964517305934
7532,PACS1,2.167405605516312,0.03020394022715326,0.2949465443979427,0.17578950884054403,0.21251025905220797,-0.5005645308406139
7533,UBR1,2.167405605516312,0.03020394022715326,0.2949465443979427,0.17578950884054403,0.6368601113738978,-0.5238630772032701
7534,M0R1T5,2.173173988705273,0.029767224706847614,0.295731521923154,0.17538526989439945,0.5134589311151242,-0.3162157765847294
7535,F5GX28,2.1750741064205266,0.029624563499555688,0.2959900951927981,0.17466895660520948,0.7344810489799865,-0.39762665533944264
7536,CHIN,2.1751420645833277,0.029619472097125517,0.2959993431273937,0.17466895660520948,0.3578342624805926,-0.7801053472126235
7537,CRYM,2.1765661467981072,0.029512953323936914,0.29619313617061493,0.1743832420367285,0.8196061984994817,-0.15051377131140056
7538,NOSTN,2.1765838466228016,0.029511631484836907,0.2961955448116726,0.1743832420367285,0.557495626002027,-0.17309009379249515
7539,STML1,2.1766446551716285,0.02950709063476911,0.29620381980704064,0.1743832420367285,0.8074543355917867,-0.13472707492129615
7540,PRAF2,2.1783245945486835,0.029381879370073548,0.29643243059996255,0.17423012791817413,0.34809625358844387,-0.7911104054642701
7541,NDK3,2.1783245945486835,0.029381879370073548,0.29643243059996255,0.17423012791817413,0.3555925252575955,-0.43681526373403573
7542,DHB7,2.1783245945486835,0.029381879370073548,0.29643243059996255,0.17423012791817413,0.5115993729136374,-0.26165346774276166
7543,CCYL1,2.1783245945486835,0.029381879370073548,0.29643243059996255,0.17423012791817413,0.5263458285764554,-0.2385152705004786
7544,STK25,2.1783245945486835,0.029381879370073548,0.29643243059996255,0.17423012791817413,0.5724287180540062,-0.5510435533337399
7545,GSH0,2.1783245945486835,0.029381879370073548,0.29643243059996255,0.17423012791817413,0.6961582645203882,-0.16755623695868319
7546,CALU,2.1853180485371078,0.02886553495351207,0.29738411914503315,0.17227816394444811,0.33950122604999133,-0.5398347094390277
7547,SEPT2,2.1853180485371078,0.02886553495351207,0.29738411914503315,0.17227816394444811,0.4409170242082901,-0.25762461184170826
7548,OCTC,2.1853180485371078,0.02886553495351207,0.29738411914503315,0.17227816394444811,0.42203671109757146,-0.5602642187084165
7549,NGAP,2.1853180485371078,0.02886553495351207,0.29738411914503315,0.17227816394444811,0.6753620442903484,-0.49540792035121467
7550,TBC24,2.185957248188786,0.02881873325027561,0.2974711032000541,0.17227816394444811,0.7072261696886861,-0.12195581240621906
7551,RFTN1,2.188565210693652,0.02862845672261546,0.2978260019447892,0.17227816394444811,0.2620607889931334,-0.47115099568443825
7552,LOXL4,2.1901598445378894,0.02851264632683081,0.29804300412506446,0.17227816394444811,0.6448564869779463,-0.6660406607360059
7553,PIAS2,2.1918728595002057,0.02838868829969219,0.29827611593503267,0.17227816394444811,0.658526165748064,-0.2907430483916684
7554,F5GYY5,2.1946905628508695,0.028185802147907377,0.2986595567936802,0.17130681217407537,0.7353340882549257,-0.2961464303181589
7555,A0A140T9U8,2.1946905628508695,0.028185802147907377,0.2986595567936802,0.17130681217407537,0.5815094176206307,-0.29509363135125677
7556,PTGR3,2.1955936734622297,0.02812103947792827,0.29878245458140945,0.1711643578509609,0.4781725553416103,-0.27804172355245654
7557,AMD,2.1981275454082168,0.02794001808313375,0.29912727087814395,0.17018758073579413,0.34270950851553206,-0.5580722594785187
7558,FMNL2,2.1981275454082168,0.02794001808313375,0.29912727087814395,0.17018758073579413,0.4471049551612527,-0.7094742375317086
7559,CDK5,2.1981275454082168,0.02794001808313375,0.29912727087814395,0.17018758073579413,0.30247669496244245,-0.8864998047897854
7560,PEX2,2.19942959691286,0.02784739006237947,0.29930445764509944,0.17018758073579413,0.7893401485204642,-0.6230255328333268
7561,DMD,2.200985481713567,0.0277370516528789,0.2995161867484486,0.17007678452438846,0.20751044028825902,-0.8211737529553615
7562,F234A,2.2020953536994994,0.027658573623973077,0.2996672211954121,0.16975520797745436,0.47412658305430444,-0.5646569611163489
7563,TBCE,2.2032304915579037,0.02757850722620983,0.2998216938921236,0.1694809746750165,0.10554843478719936,-0.6464506864852266
